Episode,Reward,Wins,Losses,Epsilon
610,100.0,51,113,0.00998645168764533
611,-5.868959044126083,51,113,0.00998645168764533
612,-15.357858220069522,51,113,0.00998645168764533
613,-12.36025462206684,51,113,0.00998645168764533
614,-10.922484248744826,51,113,0.00998645168764533
615,-15.362977375901508,51,113,0.00998645168764533
616,-17.67581300651246,51,113,0.00998645168764533
617,-13.142125135225225,51,113,0.00998645168764533
618,-9.514028135898727,51,113,0.00998645168764533
619,100.0,52,113,0.00998645168764533
620,100.0,53,113,0.00998645168764533
621,-13.169246673139906,53,113,0.00998645168764533
622,-6.426771390995225,53,113,0.00998645168764533
623,-100.0,53,114,0.00998645168764533
624,100.0,54,114,0.00998645168764533
625,-13.891670003306519,54,114,0.00998645168764533
626,-14.409857868278676,54,114,0.00998645168764533
627,-17.845486866777367,54,114,0.00998645168764533
628,-7.2250000000000005,54,114,0.00998645168764533
629,-100.0,54,115,0.00998645168764533
630,-5.386006913246543,54,115,0.00998645168764533
631,-14.013196830404151,54,115,0.00998645168764533
632,-16.139475674192614,54,115,0.00998645168764533
633,-100.0,54,116,0.00998645168764533
634,-14.532793421948064,54,116,0.00998645168764533
635,-12.885393089016036,54,116,0.00998645168764533
636,-11.53614977120547,54,116,0.00998645168764533
637,-12.071388145827674,54,116,0.00998645168764533
638,-13.898516315591921,54,116,0.00998645168764533
639,-14.292319249522183,54,116,0.00998645168764533
640,-15.142780006490863,54,116,0.00998645168764533
641,-0.6582170875643305,54,116,0.00998645168764533
642,-9.702574581927587,54,116,0.00998645168764533
643,-14.394912121119251,54,116,0.00998645168764533
644,-12.27323029124345,54,116,0.00998645168764533
645,-12.931035968764672,54,116,0.00998645168764533
646,-100.0,54,117,0.00998645168764533
647,-17.45923649110782,54,117,0.00998645168764533
648,-7.461473315834711,54,117,0.00998645168764533
649,-7.286093129930494,54,117,0.00998645168764533
650,-100.0,54,118,0.00998645168764533
651,-14.177026102231865,54,118,0.00998645168764533
652,-100.0,54,119,0.00998645168764533
653,-13.915136792777218,54,119,0.00998645168764533
654,-8.169707244853136,54,119,0.00998645168764533
655,-4.78753790234795,54,119,0.00998645168764533
656,-16.42057408455944,54,119,0.00998645168764533
657,-9.558720360471092,54,119,0.00998645168764533
658,-14.75357988191276,54,119,0.00998645168764533
659,100.0,55,119,0.00998645168764533
660,100.0,56,119,0.00998645168764533
661,-7.912681665036267,56,119,0.00998645168764533
662,-6.409379560341698,56,119,0.00998645168764533
663,-14.938274825655594,56,119,0.00998645168764533
664,-10.746720817186384,56,119,0.00998645168764533
665,-14.671118007195188,56,119,0.00998645168764533
666,-6.647456853862501,56,119,0.00998645168764533
667,100.0,57,119,0.00998645168764533
668,-100.0,57,120,0.00998645168764533
669,-7.955480788776619,57,120,0.00998645168764533
670,-4.054999516275331,57,120,0.00998645168764533
671,-10.575144136848753,57,120,0.00998645168764533
672,-100.0,57,121,0.00998645168764533
673,100.0,58,121,0.00998645168764533
674,100.0,59,121,0.00998645168764533
675,-14.598976036874424,59,121,0.00998645168764533
676,-100.0,59,122,0.00998645168764533
677,-100.0,59,123,0.00998645168764533
678,-10.247905883858223,59,123,0.00998645168764533
679,-13.805023414344172,59,123,0.00998645168764533
680,-11.328154458577176,59,123,0.00998645168764533
681,-5.371756398103192,59,123,0.00998645168764533
682,-16.10283102690679,59,123,0.00998645168764533
683,-6.862436815750879,59,123,0.00998645168764533
684,-10.22346927562334,59,123,0.00998645168764533
685,-14.089845939354092,59,123,0.00998645168764533
686,-16.270134727420395,59,123,0.00998645168764533
687,-5.949571385279959,59,123,0.00998645168764533
688,-6.351202524540426,59,123,0.00998645168764533
689,-17.153834922759795,59,123,0.00998645168764533
690,-8.976158023312948,59,123,0.00998645168764533
691,-13.465166986805317,59,123,0.00998645168764533
692,-8.772484248744828,59,123,0.00998645168764533
693,-13.905443002748086,59,123,0.00998645168764533
694,-8.392134085804411,59,123,0.00998645168764533
695,-6.271568853724638,59,123,0.00998645168764533
696,-8.532330435905385,59,123,0.00998645168764533
697,-6.335602348439047,59,123,0.00998645168764533
698,-18.598638415128843,59,123,0.00998645168764533
699,-100.0,59,124,0.00998645168764533
